5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.1,3.7,1.5,0.4,Iris-setosa,21,0.41231056256176646,0.244948974278318
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
5.3,3.7,1.5,0.2,Iris-setosa,48,0.36055512754639896,0.24494897427831802
